detail_link,title,satisfaction,institution,thumbnail,field
https://www.udemy.com/course/angular-crash-course/,Angular Crash Course for Busy Developers,4.5,Mosh Hamedani,https://img-c.udemycdn.com/course/240x135/719002_af70_4.jpg,Development/Typescript
https://www.udemy.com/course/microservices-with-node-js-and-react/,Microservices with Node JS and React,4.7,Stephen Grider,https://img-c.udemycdn.com/course/240x135/2887266_c696_5.jpg,Development/Microservices
https://www.udemy.com/course/langchain/,LangChain- Develop LLM powered applications with LangChain,4.6,Eden Marco | LLM Specialist,https://img-c.udemycdn.com/course/240x135/5281528_8f36.jpg,Development/Generative AI
https://www.udemy.com/course/apache-spark-with-scala-hands-on-with-big-data/,Apache Spark with Scala - Hands On with Big Data!,4.6,Sundog Education by Frank Kane,https://img-c.udemycdn.com/course/240x135/892806_514e_3.jpg,Development/Big Data
https://www.udemy.com/course/nlp-natural-language-processing-with-python/,NLP - Natural Language Processing with Python,4.5,Jose Portilla,https://img-c.udemycdn.com/course/240x135/2058283_214d.jpg,Development/Natural Language Processing
https://www.udemy.com/course/javascript-for-beginners-introduction-learn-fast-easy/,Javascript for Beginners Learn by Doing Practical Exercises,4.4,"Edwin Diaz | 900,000+ Students",https://img-c.udemycdn.com/course/240x135/405818_aa3f_3.jpg,Development/JavaScript
https://www.udemy.com/course/the-complete-android-oreo-developer-course/,The Complete Android Oreo Developer Course - Build 23 Apps!,4.2,Rob Percival,https://img-c.udemycdn.com/course/240x135/1405812_931d_2.jpg,Development/Android Development
https://www.udemy.com/course/selenium-training/,Selenium 4 WebDriver with Java (Basics to Architect Level),4.5,Rahul Arora,https://img-c.udemycdn.com/course/240x135/53670_9ee2_8.jpg,Development/Selenium WebDriver
https://www.udemy.com/course/jenkins-from-zero-to-hero/,"Jenkins, From Zero To Hero: Become a DevOps Jenkins Master",4.4,Ricardo Andre Gonzalez Gomez,https://img-c.udemycdn.com/course/240x135/2022294_e5b3_4.jpg,Development/Jenkins
https://www.udemy.com/course/python-for-finance-and-trading-algorithms/,Python for Financial Analysis and Algorithmic Trading,4.4,Jose Portilla,https://img-c.udemycdn.com/course/240x135/1212032_b7e8.jpg,Development/Financial Trading
https://www.udemy.com/course/webservices-testing-with-soap-ui/,WebServices/Rest API Testing with SoapUI +Real time Projects,4.4,Rahul Shetty,https://img-c.udemycdn.com/course/240x135/246392_a0af_2.jpg,Development/REST API
https://www.udemy.com/course/data-science-and-machine-learning-bootcamp-with-r/,Data Science and Machine Learning Bootcamp with R,4.7,Jose Portilla,https://img-c.udemycdn.com/course/240x135/821726_8071.jpg,Development/Data Science
https://www.udemy.com/course/postman-crash-course-for-beginners-learn-rest-api-testing/,Quick Introduction to Postman and API Testing for Beginners,4.6,Valentin Despa,https://img-c.udemycdn.com/course/240x135/1780636_992b_6.jpg,Development/API Testing
https://www.udemy.com/course/ultimate-excel-programmer/,The Ultimate Excel Programmer Course,4.7,Daniel Strong,https://img-c.udemycdn.com/course/240x135/164058_e914_2.jpg,Development/Excel
https://www.udemy.com/course/complete-guide-to-tensorflow-for-deep-learning-with-python/,Complete Guide to TensorFlow for Deep Learning with Python,4.5,Jose Portilla,https://img-c.udemycdn.com/course/240x135/1326292_4dcf.jpg,Development/Deep Learning
https://www.udemy.com/course/bootstrap-4-from-scratch-with-5-projects/,Bootstrap 4 From Scratch With 5 Projects,4.8,Brad Traversy,https://img-c.udemycdn.com/course/240x135/1313502_b57f_2.jpg,Development/Bootstrap
https://www.udemy.com/course/corejavamadeeasy/,Core Java Made Easy (Covers the latest Java 18),4.5,Bharath Thippireddy,https://img-c.udemycdn.com/course/240x135/911256_4d20_5.jpg,Development/Java
https://www.udemy.com/course/complete-aspnet-core-21-course/,.NET Core MVC - The Complete Guide 2024 [E-commerce] [.NET8],4.6,Bhrugen Patel,https://img-c.udemycdn.com/course/240x135/1844356_cba1_8.jpg,Development/ASP.NET Core
https://www.udemy.com/course/ionic-2-the-practical-guide-to-building-ios-android-apps/,"Ionic - Build iOS, Android & Web Apps with Ionic & Angular",4.6,Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/240x135/1070124_3a0f_4.jpg,Development/Ionic
https://www.udemy.com/course/learn-devops-ci-cd-with-jenkins-using-pipelines-and-docker/,Learn DevOps: CI/CD with Jenkins using Pipelines and Docker,4.4,Edward Viaene,https://img-c.udemycdn.com/course/240x135/1205346_feb8_3.jpg,Development/DevOps
https://www.udemy.com/course/java-programming-complete-beginner-to-advanced/,Java Programming for Complete Beginners,4.4,Code IT,https://img-c.udemycdn.com/course/240x135/2707184_4c5e_21.jpg,Development/Java
https://www.udemy.com/course/spring-boot-tutorial-for-beginners/,Learn Spring Boot 3 in 100 Steps - No 1 Java Framework,4.6,in28Minutes Official,https://img-c.udemycdn.com/course/240x135/1078208_530c_3.jpg,Development/Spring Boot
https://www.udemy.com/course/plsql-beginner-to-advanced-become-a-perfect-plsql-developer/,"The Complete PL/SQL Bootcamp : ""Beginner to Advanced PL/SQL""",4.5,"Database Masters Training | 250,000+ Students Worldwide",https://img-c.udemycdn.com/course/240x135/1312466_8faf_11.jpg,Development/PL/SQL
https://www.udemy.com/course/taming-big-data-with-apache-spark-hands-on/,Taming Big Data with Apache Spark and Python - Hands On!,4.4,Sundog Education by Frank Kane,https://img-c.udemycdn.com/course/240x135/622414_03f5_4.jpg,Development/Python
https://www.udemy.com/course/cypress-tutorial/,Cypress -Modern Automation Testing from Scratch + Frameworks,4.6,Rahul Shetty,https://img-c.udemycdn.com/course/240x135/2470214_97a0_5.jpg,Development/Cypress.io
https://www.udemy.com/course/android-kotlin-developer/,The Complete Android 14 & Kotlin Development Masterclass,4.5,Denis Panjuta,https://img-c.udemycdn.com/course/240x135/2642574_61bb_2.jpg,Development/Kotlin
https://www.udemy.com/course/selenium-for-beginners/,Selenium WebDriver with Java for beginners,4.5,Dmitry Shyshkin,https://img-c.udemycdn.com/course/240x135/1693880_298f_2.jpg,Development/Selenium WebDriver
https://www.udemy.com/course/the-complete-ruby-on-rails-developer-course/,The Complete Ruby on Rails Developer Course,4.5,Rob Percival,https://img-c.udemycdn.com/course/240x135/519442_63fe_2.jpg,Development/Ruby on Rails
https://www.udemy.com/course/the-complete-sql-bootcamp/,The Complete SQL Bootcamp: Go from Zero to Hero,4.6,Jose Portilla,https://img-b.udemycdn.com/course/240x135/762616_7693_3.jpg,Business/SQL
https://www.udemy.com/course/microsoft-power-bi-up-running-with-power-bi-desktop/,Microsoft Power BI Desktop for Business Intelligence,4.6,Maven Analytics,https://img-b.udemycdn.com/course/240x135/1570206_26c6_6.jpg,Business/Microsoft Power BI
https://www.udemy.com/course/communication-fundamentals-how-to-communicate-better/,Communication Fundamentals: How To Communicate Better,4.5,Life Progression Project,https://img-b.udemycdn.com/course/240x135/1355610_375a_5.jpg,Business/Communication Skills
https://www.udemy.com/course/pmp-pmbok6-35-pdus/,PMP Exam Prep Seminar - Complete Exam Coverage with 35 PDUs,4.6,Joseph Phillips,https://img-b.udemycdn.com/course/240x135/1361790_2eb7_2.jpg,Business/PMI PMBOK
https://www.udemy.com/course/tableau10/,Tableau 2024 A-Z: Hands-On Tableau Training for Data Science,4.6,Kirill Eremenko,https://img-b.udemycdn.com/course/240x135/937678_abd2_3.jpg,Business/Tableau
https://www.udemy.com/course/pmp-certification-exam-prep-course-pmbok-6th-edition/,PMP Certification Exam Prep Course 35 PDU Contact Hours/PDU,4.7,"TIA Education, Andrew Ramdayal",https://img-b.udemycdn.com/course/240x135/1759114_873a_13.jpg,Business/PMP
https://www.udemy.com/course/agile-crash-course/,Agile Crash Course: Agile Project Management; Agile Delivery,4.5,YESI EDUCATION,https://img-b.udemycdn.com/course/240x135/864146_dbd7_11.jpg,Business/Agile
https://www.udemy.com/course/practical-leadership/,Leadership: Practical Leadership Skills,4.6,Chris Croft,https://img-b.udemycdn.com/course/240x135/613808_3c1c_6.jpg,Business/Leadership
https://www.udemy.com/course/write-better-emails/,Write Better Emails: Tactics for Smarter Team Communication,4.5,Hassan Osman,https://img-b.udemycdn.com/course/240x135/946654_dbfb_3.jpg,Business/Communication Skills
https://www.udemy.com/course/agile-fundamentals-scrum-kanban-scrumban/,Agile Fundamentals: Including Scrum & Kanban,4.5,The BA Guide | Jeremy Aschenbrenner,https://img-b.udemycdn.com/course/240x135/2013892_4fd3_5.jpg,Business/Agile
https://www.udemy.com/course/powerbi-complete-introduction/,Microsoft Power BI - The Practical Guide 2024,4.6,Manuel Lorenz,https://img-b.udemycdn.com/course/240x135/1208634_cd50_2.jpg,Business/Microsoft Power BI
https://www.udemy.com/course/the-project-management-course-beginner-to-project-manager/,The Project Management Course: Beginner to PROject Manager,4.6,365 Careers,https://img-b.udemycdn.com/course/240x135/1978132_e90d_5.jpg,Business/Project Management
https://www.udemy.com/course/an-entire-mba-in-1-courseaward-winning-business-school-prof/,An Entire MBA in 1 Course:Award Winning Business School Prof,4.6,Chris Haroun | 1.5 Million Students | #1 Best Selling Business & Finance Prof.,https://img-b.udemycdn.com/course/240x135/637930_9a22_19.jpg,Business/Business Fundamentals
https://www.udemy.com/course/business-analysis-ba/,"Business Analysis Fundamentals - ECBA, CCBA, CBAP endorsed",4.5,The BA Guide | Jeremy Aschenbrenner,https://img-b.udemycdn.com/course/240x135/751792_622e_10.jpg,Business/Business Analysis
https://www.udemy.com/course/sql-mysql-for-data-analytics-and-business-intelligence/,SQL - MySQL for Data Analytics and Business Intelligence,4.6,365 Careers,https://img-b.udemycdn.com/course/240x135/1405632_6e6f_2.jpg,Business/SQL
https://www.udemy.com/course/become-a-product-manager-learn-the-skills-get-a-job/,Become a Product Manager | Learn the Skills & Get the Job,4.5,Cole Mercer,https://img-b.udemycdn.com/course/240x135/673654_d677_7.jpg,Business/Product Management
https://www.udemy.com/course/business-emails/,Email Etiquette: Write More Effective Emails At Work,4.5,Clare Lynch,https://img-c.udemycdn.com/course/240x135/552372_1adb.jpg,Business/Email Writing and Etiquette
https://www.udemy.com/course/design-thinking-for-beginners/,Design Thinking for Beginners: Develop Innovative Ideas,4.4,Laura Pickel,https://img-c.udemycdn.com/course/240x135/2409722_af72.jpg,Business/Design Thinking
https://www.udemy.com/course/cross-cultural-communication-how-to-flex-your-style/,Cross-Cultural Communication: How To Flex Your Style,4.4,Life Progression Project,https://img-c.udemycdn.com/course/240x135/1366348_9ff2_5.jpg,Business/Communication Skills
https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,The Business Intelligence Analyst Course 2024,4.5,365 Careers,https://img-c.udemycdn.com/course/240x135/1653432_3a57_3.jpg,Business/Business Analysis
https://www.udemy.com/course/active-listening-you-can-be-a-great-listener/,Active Listening: You Can Be a Great Listener,4.6,Lauren Powers,https://img-c.udemycdn.com/course/240x135/3438904_aad7.jpg,Business/Listening Skills
https://www.udemy.com/course/customer-how-to-understand-customer-needs/,The Customer: How to Understand Their Needs (BITE SIZE),4.6,Learoy Tonight,https://img-c.udemycdn.com/course/240x135/640936_32e9_2.jpg,Business/Customer Service
https://www.udemy.com/course/build-better-relationships/,Ask Better Questions - Build Better Relationships,4.5,Richard Lock,https://img-c.udemycdn.com/course/240x135/285934_4aac_2.jpg,Business/Relationship Building
https://www.udemy.com/course/mastering-collaboration-work-together-for-the-best-results/,Mastering Collaboration: Work together for the best results,4.5,PracticalGrowth,https://img-c.udemycdn.com/course/240x135/1426934_ed2c_2.jpg,Business/Business Collaboration
https://www.udemy.com/course/ai-for-business-leaders/,AI for Business Leaders,4.4,Richard Maxwell,https://img-c.udemycdn.com/course/240x135/5296886_2296_5.jpg,Business/Business Strategy
https://www.udemy.com/course/security-awareness-training-internet-security-for-everyone/,"Security Awareness Training, Internet Security for Employees",4.6,Roy Davis,https://img-c.udemycdn.com/course/240x135/1361726_508a_2.jpg,Business/Cyber Security Awareness
https://www.udemy.com/course/defining-a-digital-transformation-roadmap/,Digital Transformation 3.0- AI Unleashed: Building a Roadmap,4.5,Mike Connor,https://img-c.udemycdn.com/course/240x135/510548_8892_2.jpg,Business/Digital Transformation
https://www.udemy.com/course/powerful-reports-and-dashboards-with-microsoft-powerbi/,Complete Introduction to Microsoft Power BI,4.6,Ian Littlejohn,https://img-c.udemycdn.com/course/240x135/468172_d1c0_17.jpg,Business/Microsoft Power BI
https://www.udemy.com/course/change-management-for-organizations/,CHANGE MANAGEMENT FOR ORGANIZATIONS: Drive Strategic Results,4.4,Vicki Hart,https://img-c.udemycdn.com/course/240x135/2266662_75e0.jpg,Business/Change Management
https://www.udemy.com/course/scrum-certification/,Scrum Master Certification 2024 + Agile Scrum Certification,4.5,Paul Ashun,https://img-c.udemycdn.com/course/240x135/362632_4f4f_2.jpg,Business/Scrum
https://www.udemy.com/course/communicate-for-business-write-email-close-the-loop/,"Communicate for Business: Write, Email, Close the Loop",4.5,Eleventure Team,https://img-c.udemycdn.com/course/240x135/481434_ec6e.jpg,Business/Email Marketing
https://www.udemy.com/course/conscious-listening/,Conscious Listening,4.6,Julian Treasure,https://img-c.udemycdn.com/course/240x135/139166_cae0_6.jpg,Business/Listening Skills
https://www.udemy.com/course/security-awareness-training/,Security Awareness Training,4.6,Michael Biocchi,https://img-c.udemycdn.com/course/240x135/536482_9403_5.jpg,Business/Cyber Security Awareness
https://www.udemy.com/course/consulting-approach-to-problem-solving/,Consulting Approach to Problem Solving,4.4,Piotr Gawlicki,https://img-c.udemycdn.com/course/240x135/1037646_193c_22.jpg,Business/Management Consulting
https://www.udemy.com/course/how-to-manage-through-change/,Managing Change:  Learn to thrive through change.,4.5,Caroline Samne,https://img-c.udemycdn.com/course/240x135/166240_d837_4.jpg,Business/Change Management
https://www.udemy.com/course/communicatebrilliantly/,Smart Tips: Communication,4.6,Deborah Grayson Riegel,https://img-c.udemycdn.com/course/240x135/2390192_411b_3.jpg,Business/Communication Skills
https://www.udemy.com/course/betterbusinesswriting/,Better Business Writing Skills,4.6,Mark Morris,https://img-c.udemycdn.com/course/240x135/632738_f556_8.jpg,Business/Business Writing
https://www.udemy.com/course/beginning-project-management-project-management-level-one/,Beginning Project Management: Project Management Level One,4.5,Joseph Phillips,https://img-c.udemycdn.com/course/240x135/946742_7dc0_2.jpg,Business/Project Management
https://www.udemy.com/course/project-management-fundamentals-gantt/,Project Management Fundamentals,4.6,Chris Croft,https://img-c.udemycdn.com/course/240x135/2355488_dc36.jpg,Business/Project Management
https://www.udemy.com/course/the-ultimate-hands-on-hadoop-tame-your-big-data/,The Ultimate Hands-On Hadoop: Tame your Big Data!,4.5,Sundog Education by Frank Kane,https://img-c.udemycdn.com/course/240x135/996228_af5f_3.jpg,Business/Big Data
https://www.udemy.com/course/leadership-influence-everyone/,"Leadership: How to Influence, Inspire and Impact as a Leader",4.5,Life Progression Project,https://img-c.udemycdn.com/course/240x135/1362218_70a6_8.jpg,Business/Leadership
https://www.udemy.com/course/diversity-equity-and-inclusion-a-beginners-guide/,"Diversity, Equity, and Inclusion: A Beginner’s Guide",4.5,Ulysses Smith,https://img-c.udemycdn.com/course/240x135/2562342_3f79.jpg,Business/Diversity and Inclusion
https://www.udemy.com/course/sell-on-amazon-as-small-start-up/,How to Start an Amazon FBA Store on a Tight Budget,4.6,Theo McArthur,https://img-c.udemycdn.com/course/240x135/560388_91e3_3.jpg,Business/Amazon FBA
